id,synsetId,subSynsetId,modelId,split
040395,16,16,040395,train
011248,32,32,011248,train
013597,47,47,013597,train
002488,49,49,002488,train
046582,46,46,046582,train
040200,16,16,040200,train
005098,32,32,005098,train
025406,41,41,025406,train
001729,32,32,001729,train
028757,19,19,028757,train
030907,49,49,030907,train
017278,6,6,017278,train
009281,22,22,009281,train
004686,47,47,004686,train
014803,0,0,014803,train
002063,4,4,002063,train
036999,49,49,036999,train
023891,11,11,023891,train
023089,28,28,023089,train
003491,52,52,003491,train
039635,49,49,039635,train
044173,44,44,044173,train
004824,47,47,004824,train
015529,53,53,015529,train
021251,24,24,021251,train
023657,18,18,023657,train
025843,1,1,025843,train
046783,49,49,046783,train
011018,53,53,011018,train
029077,30,30,029077,train
021485,16,16,021485,train
020753,37,37,020753,train
023086,31,31,023086,train
000533,27,27,000533,train
040377,47,47,040377,train
017065,0,0,017065,train
041854,10,10,041854,train
025241,50,50,025241,train
023001,49,49,023001,train
045366,27,27,045366,train
046696,18,18,046696,train
036432,11,11,036432,train
007928,49,49,007928,train
046309,49,49,046309,train
037183,30,30,037183,train
008332,47,47,008332,train
005093,18,18,005093,train
003527,16,16,003527,train
004663,32,32,004663,train
027470,12,12,027470,train
047480,24,24,047480,train
009962,0,0,009962,train
029421,53,53,029421,train
050521,49,49,050521,train
022840,49,49,022840,train
000825,1,1,000825,train
013293,0,0,013293,train
049655,11,11,049655,train
030936,18,18,030936,train
009100,18,18,009100,train
008877,17,17,008877,train
036763,44,44,036763,train
027423,11,11,027423,train
028576,9,9,028576,train
035559,31,31,035559,train
027354,2,2,027354,train
018516,53,53,018516,train
003876,16,16,003876,train
030587,49,49,030587,train
012537,0,0,012537,train
033800,54,54,033800,train
022106,32,32,022106,train
038722,49,49,038722,train
018126,44,44,018126,train
009236,6,6,009236,train
041813,47,47,041813,train
009733,29,29,009733,train
010526,47,47,010526,train
043363,1,1,043363,train
035816,16,16,035816,train
001090,32,32,001090,train
039299,42,42,039299,train
039724,18,18,039724,train
049183,0,0,049183,train
009382,30,30,009382,train
000842,18,18,000842,train
002693,18,18,002693,train
034267,32,32,034267,train
022159,29,29,022159,train
010221,17,17,010221,train
033337,0,0,033337,train
027914,49,49,027914,train
007920,16,16,007920,train
027805,22,22,027805,train
004937,18,18,004937,train
013440,0,0,013440,train
008686,16,16,008686,train
012541,0,0,012541,train
029906,26,26,029906,train
037703,47,47,037703,train
006074,12,12,006074,train
032646,47,47,032646,train
001041,18,18,001041,train
026342,18,18,026342,train
033298,12,12,033298,train
040751,18,18,040751,train
040596,4,4,040596,train
006696,30,30,006696,train
049961,19,19,049961,train
042043,52,52,042043,train
048838,0,0,048838,train
031106,47,47,031106,train
009646,49,49,009646,train
027493,32,32,027493,train
007497,0,0,007497,train
043773,16,16,043773,train
041232,44,44,041232,train
037345,48,48,037345,train
046840,49,49,046840,train
003617,50,50,003617,train
047348,18,18,047348,train
009217,22,22,009217,train
027215,12,12,027215,train
014581,18,18,014581,train
022924,28,28,022924,train
033093,16,16,033093,train
040372,18,18,040372,train
004833,16,16,004833,train
014267,18,18,014267,train
014740,49,49,014740,train
047760,49,49,047760,train
045160,0,0,045160,train
030320,5,5,030320,train
041434,49,49,041434,train
012591,49,49,012591,train
017326,0,0,017326,train
034571,49,49,034571,train
025580,6,6,025580,train
040380,47,47,040380,train
008547,22,22,008547,train
007345,32,32,007345,train
036733,18,18,036733,train
014016,16,16,014016,train
007309,4,4,007309,train
025903,47,47,025903,train
042102,30,30,042102,train
049903,18,18,049903,train
022694,18,18,022694,train
000323,44,44,000323,train
025971,49,49,025971,train
043432,49,49,043432,train
022596,17,17,022596,train
037639,30,30,037639,train
031143,18,18,031143,train
045508,16,16,045508,train
016865,49,49,016865,train
012726,19,19,012726,train
037225,29,29,037225,train
007020,49,49,007020,train
051006,47,47,051006,train
017240,9,9,017240,train
014023,16,16,014023,train
000016,54,54,000016,train
040815,49,49,040815,train
047186,21,21,047186,train
000403,16,16,000403,train
032773,47,47,032773,train
012534,40,40,012534,train
050323,8,8,050323,train
041577,31,31,041577,train
043040,4,4,043040,train
038610,53,53,038610,train
043504,36,36,043504,train
046195,50,50,046195,train
047098,47,47,047098,train
010507,16,16,010507,train
040009,10,10,040009,train
049394,18,18,049394,train
014972,18,18,014972,train
043656,31,31,043656,train
037786,12,12,037786,train
013623,49,49,013623,train
031544,38,38,031544,train
002224,0,0,002224,train
033209,29,29,033209,train
008257,11,11,008257,train
007082,32,32,007082,train
011011,16,16,011011,train
010017,47,47,010017,train
017363,12,12,017363,train
006833,4,4,006833,train
049215,17,17,049215,train
036823,0,0,036823,train
041327,49,49,041327,train
012282,30,30,012282,train
007722,40,40,007722,train
029797,0,0,029797,train
045580,52,52,045580,train
019498,12,12,019498,train
047076,30,30,047076,train
031739,49,49,031739,train
032317,18,18,032317,train
042662,32,32,042662,train
024100,18,18,024100,train
036341,16,16,036341,train
048445,18,18,048445,train
043019,30,30,043019,train
047640,50,50,047640,train
042049,18,18,042049,train
036355,49,49,036355,train
019887,30,30,019887,train
026263,2,2,026263,train
043530,5,5,043530,train
014341,22,22,014341,train
048641,49,49,048641,train
041282,44,44,041282,train
009091,18,18,009091,train
018743,44,44,018743,train
022321,16,16,022321,train
044276,49,49,044276,train
007065,47,47,007065,train
017708,16,16,017708,train
005414,0,0,005414,train
006641,49,49,006641,train
032401,6,6,032401,train
007960,16,16,007960,train
004592,47,47,004592,train
051515,18,18,051515,train
027042,53,53,027042,train
025295,18,18,025295,train
008945,44,44,008945,train
041599,47,47,041599,train
018546,53,53,018546,train
004816,32,32,004816,train
029880,0,0,029880,train
008326,16,16,008326,train
003420,49,49,003420,train
041509,6,6,041509,train
022318,6,6,022318,train
007755,44,44,007755,train
024777,16,16,024777,train
002680,16,16,002680,train
033315,0,0,033315,train
020623,18,18,020623,train
035448,0,0,035448,train
008873,36,36,008873,train
007529,18,18,007529,train
017594,19,19,017594,train
050937,12,12,050937,train
043934,25,25,043934,train
046287,18,18,046287,train
035107,18,18,035107,train
004047,16,16,004047,train
012964,11,11,012964,train
029309,49,49,029309,train
029719,53,53,029719,train
008660,40,40,008660,train
049058,49,49,049058,train
023202,0,0,023202,train
051003,18,18,051003,train
030951,18,18,030951,train
051197,32,32,051197,train
046464,29,29,046464,train
014272,47,47,014272,train
021563,49,49,021563,train
002051,44,44,002051,train
013314,47,47,013314,train
045723,0,0,045723,train
001810,47,47,001810,train
045024,49,49,045024,train
030199,53,53,030199,train
036487,53,53,036487,train
051646,24,24,051646,train
025589,18,18,025589,train
018605,35,35,018605,train
003730,49,49,003730,train
016390,25,25,016390,train
031236,49,49,031236,train
039325,24,24,039325,train
051633,16,16,051633,train
031244,32,32,031244,train
013627,24,24,013627,train
023261,1,1,023261,train
038417,49,49,038417,train
037739,49,49,037739,train
004232,16,16,004232,train
051349,6,6,051349,train
042014,49,49,042014,train
027210,0,0,027210,train
049085,6,6,049085,train
045920,18,18,045920,train
009891,30,30,009891,train
014682,29,29,014682,train
050876,18,18,050876,train
016241,18,18,016241,train
011360,35,35,011360,train
044115,47,47,044115,train
004885,47,47,004885,train
016409,0,0,016409,train
030153,31,31,030153,train
020983,18,18,020983,train
018442,30,30,018442,train
015151,0,0,015151,train
009593,49,49,009593,train
036632,12,12,036632,train
008011,16,16,008011,train
014145,49,49,014145,train
037993,47,47,037993,train
036248,18,18,036248,train
005904,0,0,005904,train
014469,16,16,014469,train
046114,17,17,046114,train
038279,44,44,038279,train
023344,0,0,023344,train
044384,14,14,044384,train
014099,18,18,014099,train
020819,49,49,020819,train
016859,49,49,016859,train
028143,49,49,028143,train
011392,53,53,011392,train
026652,44,44,026652,train
010339,1,1,010339,train
005054,6,6,005054,train
034486,52,52,034486,train
033602,53,53,033602,train
014828,6,6,014828,train
042353,30,30,042353,train
008370,47,47,008370,train
001315,53,53,001315,train
048781,18,18,048781,train
041969,18,18,041969,train
046381,32,32,046381,train
012738,0,0,012738,train
031600,18,18,031600,train
038642,4,4,038642,train
012917,27,27,012917,train
043224,49,49,043224,train
037355,30,30,037355,train
002068,11,11,002068,train
049324,47,47,049324,train
018650,30,30,018650,train
044410,49,49,044410,train
039897,49,49,039897,train
013117,53,53,013117,train
014927,22,22,014927,train
046276,25,25,046276,train
026817,49,49,026817,train
004021,18,18,004021,train
036037,38,38,036037,train
043397,49,49,043397,train
032377,16,16,032377,train
028994,32,32,028994,train
025556,47,47,025556,train
022787,30,30,022787,train
044625,12,12,044625,train
049604,24,24,049604,train
020394,30,30,020394,train
051527,41,41,051527,train
010166,30,30,010166,train
031695,47,47,031695,train
013262,49,49,013262,train
019707,0,0,019707,train
000132,17,17,000132,train
026082,18,18,026082,train
027392,0,0,027392,train
017390,44,44,017390,train
022489,0,0,022489,train
023757,32,32,023757,train
002246,49,49,002246,train
035927,0,0,035927,train
005281,19,19,005281,train
043962,49,49,043962,train
043812,49,49,043812,train
032119,49,49,032119,train
040328,30,30,040328,train
002631,30,30,002631,train
012863,18,18,012863,train
002244,18,18,002244,train
046218,49,49,046218,train
000446,0,0,000446,train
004389,30,30,004389,train
014033,6,6,014033,train
044499,32,32,044499,train
041841,26,26,041841,train
024616,32,32,024616,train
025319,30,30,025319,train
034265,18,18,034265,train
051110,18,18,051110,train
038914,12,12,038914,train
009774,49,49,009774,train
014759,22,22,014759,train
041889,0,0,041889,train
026267,6,6,026267,train
002992,12,12,002992,train
029414,29,29,029414,train
050007,0,0,050007,train
019802,47,47,019802,train
042911,16,16,042911,train
012478,53,53,012478,train
015868,53,53,015868,train
036971,11,11,036971,train
037405,47,47,037405,train
002338,32,32,002338,train
051297,4,4,051297,train
003687,16,16,003687,train
027014,22,22,027014,train
036080,25,25,036080,train
051048,18,18,051048,train
051475,22,22,051475,train
037044,0,0,037044,train
021384,22,22,021384,train
032894,49,49,032894,train
039970,49,49,039970,train
005472,2,2,005472,train
043896,17,17,043896,train
027676,6,6,027676,train
000248,30,30,000248,train
005625,53,53,005625,train
027251,31,31,027251,train
008983,49,49,008983,train
022916,47,47,022916,train
045047,49,49,045047,train
031946,11,11,031946,train
047180,50,50,047180,train
005279,47,47,005279,train
009869,6,6,009869,train
033459,46,46,033459,train
013678,18,18,013678,train
024604,0,0,024604,train
029135,44,44,029135,train
004336,22,22,004336,train
019045,47,47,019045,train
002528,16,16,002528,train
019586,49,49,019586,train
032340,49,49,032340,train
040467,31,31,040467,train
048820,11,11,048820,train
031301,0,0,031301,train
050416,30,30,050416,train
018235,18,18,018235,train
025119,36,36,025119,train
041298,47,47,041298,train
036728,27,27,036728,train
007012,36,36,007012,train
002269,49,49,002269,train
045245,18,18,045245,train
033406,18,18,033406,train
016718,0,0,016718,train
033498,0,0,033498,train
022011,18,18,022011,train
037334,49,49,037334,train
010894,0,0,010894,train
005739,32,32,005739,train
037647,18,18,037647,train
009220,49,49,009220,train
009592,32,32,009592,train
009666,53,53,009666,train
043022,11,11,043022,train
046806,38,38,046806,train
008864,30,30,008864,train
050262,26,26,050262,train
019029,17,17,019029,train
050278,25,25,050278,train
023423,50,50,023423,train
030602,49,49,030602,train
040717,0,0,040717,train
019945,44,44,019945,train
019489,49,49,019489,train
012511,52,52,012511,train
039054,18,18,039054,train
023929,6,6,023929,train
008525,30,30,008525,train
026234,49,49,026234,train
012551,18,18,012551,train
042537,0,0,042537,train
048152,30,30,048152,train
023543,0,0,023543,train
012883,0,0,012883,train
017786,49,49,017786,train
037381,18,18,037381,train
041227,18,18,041227,train
020521,0,0,020521,train
051278,6,6,051278,train
051269,30,30,051269,train
028708,49,49,028708,train
050310,4,4,050310,train
012919,20,20,012919,train
013949,18,18,013949,train
032655,49,49,032655,train
009065,30,30,009065,train
004714,49,49,004714,train
045627,29,29,045627,train
039817,44,44,039817,train
048065,4,4,048065,train
016490,49,49,016490,train
002941,0,0,002941,train
030630,0,0,030630,train
050572,53,53,050572,train
044332,16,16,044332,train
047188,37,37,047188,train
003084,49,49,003084,train
045449,36,36,045449,train
010575,22,22,010575,train
009974,8,8,009974,train
007815,30,30,007815,train
018392,23,23,018392,train
029223,4,4,029223,train
026880,18,18,026880,train
019759,49,49,019759,train
012753,49,49,012753,train
037976,6,6,037976,train
015188,19,19,015188,train
041811,16,16,041811,train
021463,44,44,021463,train
025442,11,11,025442,train
037415,26,26,037415,train
021481,31,31,021481,train
002969,0,0,002969,train
025123,24,24,025123,train
044447,49,49,044447,train
051385,32,32,051385,train
042108,49,49,042108,train
023910,18,18,023910,train
025042,9,9,025042,train
022769,8,8,022769,train
020355,49,49,020355,train
034462,12,12,034462,train
041011,33,33,041011,train
017556,49,49,017556,train
033615,5,5,033615,train
008236,18,18,008236,train
036532,18,18,036532,train
046600,30,30,046600,train
004531,18,18,004531,train
050518,31,31,050518,train
008053,12,12,008053,train
008607,0,0,008607,train
051679,49,49,051679,train
000940,49,49,000940,train
049527,18,18,049527,train
032061,47,47,032061,train
017353,14,14,017353,train
038479,18,18,038479,train
024590,0,0,024590,train
029108,10,10,029108,train
004104,16,16,004104,train
010344,18,18,010344,train
007864,49,49,007864,train
041370,44,44,041370,train
019647,49,49,019647,train
008073,11,11,008073,train
042952,0,0,042952,train
021777,28,28,021777,train
014135,32,32,014135,train
032852,33,33,032852,train
026328,18,18,026328,train
040476,18,18,040476,train
025441,49,49,025441,train
046207,25,25,046207,train
045676,32,32,045676,train
005250,32,32,005250,train
048875,0,0,048875,train
038636,18,18,038636,train
012409,53,53,012409,train
003742,12,12,003742,train
046541,49,49,046541,train
043905,16,16,043905,train
026139,6,6,026139,train
007707,49,49,007707,train
006815,49,49,006815,train
014159,6,6,014159,train
037257,6,6,037257,train
043506,30,30,043506,train
034450,37,37,034450,train
051384,36,36,051384,train
040097,53,53,040097,train
007888,11,11,007888,train
003405,33,33,003405,train
043291,22,22,043291,train
004467,17,17,004467,train
032727,22,22,032727,train
034100,0,0,034100,train
015152,44,44,015152,train
035792,18,18,035792,train
002648,50,50,002648,train
049211,36,36,049211,train
026175,47,47,026175,train
042452,0,0,042452,train
048327,18,18,048327,train
043193,18,18,043193,train
036521,12,12,036521,train
029798,18,18,029798,train
008285,42,42,008285,train
028778,41,41,028778,train
004708,49,49,004708,train
048124,47,47,048124,train
021007,47,47,021007,train
022638,47,47,022638,train
050219,18,18,050219,train
026159,44,44,026159,train
041775,49,49,041775,train
031027,25,25,031027,train
044979,49,49,044979,train
038774,18,18,038774,train
037865,18,18,037865,train
042159,18,18,042159,train
045799,30,30,045799,train
011734,49,49,011734,train
025867,31,31,025867,train
044131,49,49,044131,train
003746,44,44,003746,train
026614,22,22,026614,train
004509,32,32,004509,train
037509,44,44,037509,train
018564,49,49,018564,train
050240,16,16,050240,train
036324,0,0,036324,train
014163,8,8,014163,train
017370,18,18,017370,train
008432,53,53,008432,train
008282,49,49,008282,train
004192,49,49,004192,train
036536,44,44,036536,train
012089,0,0,012089,train
003006,0,0,003006,train
013770,49,49,013770,train
012487,24,24,012487,train
008946,0,0,008946,train
010237,18,18,010237,train
033194,44,44,033194,train
034082,49,49,034082,train
008120,49,49,008120,train
024758,0,0,024758,train
009723,24,24,009723,train
046868,16,16,046868,train
031793,6,6,031793,train
013339,18,18,013339,train
032660,47,47,032660,train
024278,53,53,024278,train
041385,30,30,041385,train
005130,49,49,005130,train
001455,7,7,001455,train
020879,16,16,020879,train
002870,12,12,002870,train
010609,48,48,010609,train
021554,8,8,021554,train
020703,11,11,020703,train
015108,44,44,015108,train
030698,18,18,030698,train
018247,28,28,018247,train
043310,18,18,043310,train
017443,5,5,017443,train
014986,1,1,014986,train
046436,47,47,046436,train
045751,25,25,045751,train
024701,30,30,024701,train
020127,49,49,020127,train
042778,18,18,042778,train
047303,36,36,047303,train
033473,18,18,033473,train
000281,50,50,000281,train
035027,30,30,035027,train
047728,5,5,047728,train
001050,53,53,001050,train
049287,49,49,049287,train
008914,16,16,008914,train
030972,49,49,030972,train
030238,41,41,030238,train
035132,32,32,035132,train
025002,6,6,025002,train
022736,49,49,022736,train
010925,0,0,010925,train
041957,12,12,041957,train
041079,24,24,041079,train
031008,32,32,031008,train
041467,16,16,041467,train
029977,41,41,029977,train
016805,49,49,016805,train
003788,49,49,003788,train
040977,49,49,040977,train
037540,18,18,037540,train
039908,24,24,039908,train
001878,18,18,001878,train
037648,47,47,037648,train
051167,16,16,051167,train
022005,18,18,022005,train
016817,16,16,016817,train
016474,0,0,016474,train
022263,48,48,022263,train
048904,53,53,048904,train
050819,41,41,050819,train
022223,36,36,022223,train
006364,6,6,006364,train
016563,53,53,016563,train
007702,16,16,007702,train
010582,31,31,010582,train
001036,35,35,001036,train
001909,53,53,001909,train
051303,18,18,051303,train
013267,18,18,013267,train
030074,11,11,030074,train
028166,31,31,028166,train
030806,24,24,030806,train
025245,11,11,025245,train
005452,6,6,005452,train
031046,49,49,031046,train
002013,18,18,002013,train
011610,16,16,011610,train
019805,36,36,019805,train
039425,26,26,039425,train
013802,16,16,013802,train
038982,49,49,038982,train
015243,30,30,015243,train
029914,50,50,029914,train
027229,49,49,027229,train
046887,49,49,046887,train
040686,10,10,040686,train
037567,49,49,037567,train
033553,28,28,033553,train
024959,22,22,024959,train
005765,9,9,005765,train
007417,17,17,007417,train
050775,0,0,050775,train
040397,49,49,040397,train
022589,47,47,022589,train
006724,4,4,006724,train
038824,11,11,038824,train
027726,0,0,027726,train
029759,49,49,029759,train
032155,31,31,032155,train
036463,0,0,036463,train
013794,18,18,013794,train
045871,49,49,045871,train
046754,11,11,046754,train
027287,49,49,027287,train
050728,49,49,050728,train
037625,11,11,037625,train
018338,0,0,018338,train
048119,19,19,048119,train
006669,18,18,006669,train
019940,53,53,019940,train
012201,49,49,012201,train
044828,18,18,044828,train
006777,49,49,006777,train
029163,18,18,029163,train
034517,28,28,034517,train
036970,18,18,036970,train
003505,19,19,003505,train
029267,0,0,029267,train
036250,49,49,036250,train
038892,44,44,038892,train
000478,6,6,000478,train
029640,6,6,029640,train
004263,32,32,004263,train
035672,0,0,035672,train
020077,52,52,020077,train
039167,18,18,039167,train
011242,11,11,011242,train
018973,53,53,018973,train
038011,47,47,038011,train
006349,36,36,006349,train
026345,47,47,026345,train
035293,47,47,035293,train
000949,1,1,000949,train
003027,47,47,003027,train
025347,49,49,025347,train
025139,44,44,025139,train
038900,2,2,038900,train
014196,31,31,014196,train
001352,0,0,001352,train
009461,54,54,009461,train
008230,18,18,008230,train
010692,45,45,010692,train
031065,9,9,031065,train
008452,36,36,008452,train
031621,49,49,031621,train
034516,44,44,034516,train
022105,18,18,022105,train
035617,30,30,035617,train
033572,26,26,033572,train
003039,18,18,003039,train
022375,9,9,022375,train
020044,50,50,020044,train
032651,0,0,032651,train
018554,44,44,018554,train
042676,41,41,042676,train
004998,42,42,004998,train
042230,19,19,042230,train
032675,0,0,032675,train
032406,36,36,032406,train
033670,30,30,033670,train
051309,6,6,051309,train
008114,18,18,008114,train
045608,49,49,045608,train
049305,11,11,049305,train
030418,18,18,030418,train
000304,24,24,000304,train
045893,26,26,045893,train
038921,22,22,038921,train
015693,26,26,015693,train
028626,47,47,028626,train
041420,8,8,041420,train
006043,12,12,006043,train
022235,50,50,022235,train
035842,46,46,035842,train
019005,44,44,019005,train
018800,47,47,018800,train
044444,32,32,044444,train
035645,47,47,035645,train
009820,48,48,009820,train
003852,12,12,003852,train
002333,49,49,002333,train
034704,0,0,034704,train
048591,53,53,048591,train
039147,9,9,039147,train
012544,9,9,012544,train
032213,17,17,032213,train
028543,49,49,028543,train
047456,47,47,047456,train
017416,49,49,017416,train
037889,18,18,037889,train
017572,53,53,017572,train
033212,53,53,033212,train
049979,16,16,049979,train
050359,32,32,050359,train
012070,0,0,012070,train
033102,53,53,033102,train
017014,16,16,017014,train
044016,47,47,044016,train
017025,25,25,017025,train
015811,18,18,015811,train
045374,52,52,045374,train
007600,53,53,007600,train
036787,16,16,036787,train
022320,18,18,022320,train
043858,44,44,043858,train
027532,26,26,027532,train
009773,18,18,009773,train
000830,51,51,000830,train
048348,16,16,048348,train
007499,47,47,007499,train
011484,27,27,011484,train
034783,1,1,034783,train
001002,17,17,001002,train
044513,49,49,044513,train
030148,32,32,030148,train
020031,49,49,020031,train
037551,49,49,037551,train
040177,52,52,040177,train
019071,49,49,019071,train
028548,24,24,028548,train
050104,17,17,050104,train
039474,22,22,039474,train
022927,44,44,022927,train
047717,33,33,047717,train
021328,6,6,021328,train
039909,43,43,039909,train
027218,11,11,027218,train
048051,53,53,048051,train
048221,2,2,048221,train
043158,0,0,043158,train
012037,44,44,012037,train
001292,0,0,001292,train
015432,14,14,015432,train
013887,5,5,013887,train
003111,0,0,003111,train
035694,32,32,035694,train
006445,47,47,006445,train
002884,18,18,002884,train
038787,49,49,038787,train
017348,19,19,017348,train
014703,49,49,014703,train
021612,30,30,021612,train
014901,47,47,014901,train
000813,41,41,000813,train
038507,16,16,038507,train
002777,30,30,002777,train
015635,28,28,015635,train
005166,49,49,005166,train
024619,30,30,024619,train
006919,0,0,006919,train
018339,44,44,018339,train
042179,5,5,042179,train
003516,14,14,003516,train
005260,22,22,005260,train
041858,27,27,041858,train
000852,44,44,000852,train
004310,0,0,004310,train
051425,44,44,051425,train
019362,8,8,019362,train
016858,51,51,016858,train
006954,10,10,006954,train
045283,49,49,045283,train
001097,49,49,001097,train
017847,12,12,017847,train
049968,33,33,049968,train
009049,47,47,009049,train
001489,18,18,001489,train
007039,38,38,007039,train
017724,40,40,017724,train
046113,6,6,046113,train
018005,12,12,018005,train
035877,22,22,035877,train
046004,29,29,046004,train
017419,18,18,017419,train
034179,49,49,034179,train
050734,47,47,050734,train
023465,41,41,023465,train
044289,44,44,044289,train
004005,53,53,004005,train
021843,16,16,021843,train
016731,32,32,016731,train
037337,12,12,037337,train
012116,22,22,012116,train
048143,24,24,048143,train
043085,44,44,043085,train
014928,17,17,014928,train
045218,53,53,045218,train
013662,49,49,013662,train
027112,49,49,027112,train
002694,6,6,002694,train
011288,41,41,011288,train
047338,47,47,047338,train
036295,49,49,036295,train
030996,0,0,030996,train
018579,0,0,018579,train
037290,6,6,037290,train
028540,16,16,028540,train
015317,18,18,015317,train
026913,0,0,026913,train
026017,6,6,026017,train
010523,32,32,010523,train
017857,16,16,017857,train
029463,53,53,029463,train
005969,49,49,005969,train
029270,49,49,029270,train
004829,49,49,004829,train
046948,47,47,046948,train
035401,36,36,035401,train
026551,44,44,026551,train
048407,53,53,048407,train
032354,49,49,032354,train
012952,16,16,012952,train
040775,26,26,040775,train
016325,47,47,016325,train
007917,6,6,007917,train
041768,18,18,041768,train
033795,30,30,033795,train
009919,49,49,009919,train
033323,26,26,033323,train
007946,49,49,007946,train
021262,8,8,021262,train
027294,47,47,027294,train
037469,16,16,037469,train
012860,30,30,012860,train
009305,18,18,009305,train
050601,0,0,050601,train
005727,49,49,005727,train
044374,16,16,044374,train
040939,31,31,040939,train
021058,25,25,021058,train
014191,49,49,014191,train
014540,44,44,014540,train
027947,18,18,027947,train
028976,6,6,028976,train
004410,16,16,004410,train
030549,6,6,030549,train
016660,49,49,016660,train
015378,0,0,015378,train
020048,21,21,020048,train
026707,12,12,026707,train
025332,16,16,025332,train
015990,18,18,015990,train
002239,30,30,002239,train
036296,12,12,036296,train
006127,26,26,006127,train
024943,18,18,024943,train
014554,30,30,014554,train
022827,3,3,022827,train
035473,12,12,035473,train
022937,14,14,022937,train
029147,44,44,029147,train
042232,18,18,042232,train
026803,0,0,026803,train
021971,6,6,021971,train
010540,0,0,010540,train
034673,0,0,034673,train
042362,44,44,042362,train
013622,9,9,013622,train
015686,18,18,015686,train
004035,40,40,004035,train
036408,28,28,036408,train
020635,44,44,020635,train
027495,16,16,027495,train
028015,18,18,028015,train
035471,22,22,035471,train
008542,53,53,008542,train
035310,13,13,035310,train
024322,47,47,024322,train
031492,30,30,031492,train
011929,18,18,011929,train
005552,18,18,005552,train
036727,49,49,036727,train
009751,49,49,009751,train
023035,18,18,023035,train
045443,6,6,045443,train
043763,53,53,043763,train
010697,51,51,010697,train
020681,11,11,020681,train
038469,18,18,038469,train
031959,19,19,031959,train
010297,18,18,010297,train
007688,53,53,007688,train
046890,18,18,046890,train
028525,30,30,028525,train
017555,16,16,017555,train
039904,8,8,039904,train
000856,42,42,000856,train
039785,18,18,039785,train
045263,18,18,045263,train
011550,0,0,011550,train
046163,49,49,046163,train
006363,49,49,006363,train
026515,47,47,026515,train
012889,48,48,012889,train
042981,49,49,042981,train
030619,18,18,030619,train
042879,16,16,042879,train
013105,0,0,013105,train
023690,38,38,023690,train
036844,9,9,036844,train
036429,0,0,036429,train
005371,47,47,005371,train
000114,47,47,000114,train
002038,12,12,002038,train
043466,22,22,043466,train
007560,49,49,007560,train
050141,12,12,050141,train
016882,0,0,016882,train
027769,12,12,027769,train
042515,49,49,042515,train
008244,32,32,008244,train
000938,44,44,000938,train
003538,18,18,003538,train
014934,32,32,014934,train
030085,18,18,030085,train
000649,30,30,000649,train
040184,32,32,040184,train
024231,0,0,024231,train
019304,47,47,019304,train
024709,37,37,024709,train
038520,16,16,038520,train
035502,6,6,035502,train
045322,18,18,045322,train
037450,30,30,037450,train
035570,0,0,035570,train
038580,18,18,038580,train
017200,0,0,017200,train
029045,16,16,029045,train
033079,49,49,033079,train
003487,5,5,003487,train
022746,49,49,022746,train
037994,0,0,037994,train
006557,18,18,006557,train
010864,53,53,010864,train
047926,49,49,047926,train
027463,40,40,027463,train
032917,16,16,032917,train
019838,18,18,019838,train
030371,53,53,030371,train
006042,49,49,006042,train
032021,46,46,032021,train
008250,16,16,008250,train
032780,18,18,032780,train
032817,48,48,032817,train
032603,52,52,032603,train
028617,32,32,028617,train
038991,19,19,038991,train
016318,9,9,016318,train
014437,0,0,014437,train
019974,49,49,019974,train
036793,9,9,036793,train
009016,53,53,009016,train
041863,47,47,041863,train
042623,44,44,042623,train
015076,49,49,015076,train
035992,12,12,035992,train
040358,8,8,040358,train
049929,12,12,049929,train
005155,49,49,005155,train
044704,18,18,044704,train
045278,16,16,045278,train
037610,12,12,037610,train
050229,6,6,050229,train
007018,10,10,007018,train
016116,47,47,016116,train
025917,30,30,025917,train
016711,49,49,016711,train
005533,4,4,005533,train
043655,22,22,043655,train
011753,16,16,011753,train
016157,49,49,016157,train
011140,29,29,011140,train
035295,12,12,035295,train
035722,12,12,035722,train
015307,29,29,015307,train
046186,16,16,046186,train
033497,18,18,033497,train
034146,49,49,034146,train
037709,16,16,037709,train
032746,16,16,032746,train
018561,0,0,018561,train
012077,30,30,012077,train
024406,47,47,024406,train
025554,18,18,025554,train
050692,30,30,050692,train
025823,0,0,025823,train
000275,11,11,000275,train
034930,49,49,034930,train
030015,29,29,030015,train
008003,24,24,008003,train
001964,0,0,001964,train
002049,47,47,002049,train
008700,49,49,008700,train
001692,0,0,001692,train
001629,47,47,001629,train
002033,6,6,002033,train
003740,44,44,003740,train
008477,18,18,008477,train
027056,16,16,027056,train
006838,32,32,006838,train
004732,16,16,004732,train
045350,32,32,045350,train
021475,18,18,021475,train
015015,26,26,015015,train
022379,1,1,022379,train
013307,24,24,013307,train
009009,53,53,009009,train
034484,0,0,034484,train
003305,28,28,003305,train
018089,30,30,018089,train
003827,0,0,003827,train
003323,53,53,003323,train
048097,9,9,048097,train
047707,0,0,047707,train
032232,24,24,032232,train
021031,44,44,021031,train
008255,22,22,008255,train
029913,13,13,029913,train
048362,6,6,048362,train
000241,49,49,000241,train
030754,16,16,030754,train
017003,30,30,017003,train
019980,29,29,019980,train
042502,49,49,042502,train
000989,36,36,000989,train
016849,30,30,016849,train
046377,16,16,046377,train
013734,0,0,013734,train
038176,16,16,038176,train
033880,28,28,033880,train
012072,4,4,012072,train
039193,21,21,039193,train
018079,44,44,018079,train
032639,47,47,032639,train
